,Unnamed: 0,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_m,Summary,Language,Category,city,state,country
5430,46017,413,"naperville, illinois, usa",17.0,0688163726,8,The Watch House,Robert Westall,1998.0,HarperTrophy,http://images.amazon.com/images/P/0688163726.01.MZZZZZZZ.jpg,"When Anne visits the long-neglected lighthouse, she is only searching
for a way to pass the time during a long summer holiday.",en,Juvenile Fiction,naperville,illinois,usa
5431,46018,413,"naperville, illinois, usa",17.0,1569471096,8,Was It Something I Said?,Valerie Block,1998.0,Soho Press,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,"Tells the story of a romance that begins with an absurd meeting
between Barry, a food product manager who hasn&#39;t had a date in a
year, and Justine, an ambitious lawyer at a hotshot New York mergers
and acquisitions firm",en,Fiction,naperville,illinois,usa
5432,46019,24194,"palos hills, illinois, usa",20.0,1569471096,8,Was It Something I Said?,Valerie Block,1998.0,Soho Press,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,"Tells the story of a romance that begins with an absurd meeting
between Barry, a food product manager who hasn&#39;t had a date in a
year, and Justine, an ambitious lawyer at a hotshot New York mergers
and acquisitions firm",en,Fiction,palos hills,illinois,usa
5433,46020,152645,"chicago, illinois, usa",28.0,1569471096,8,Was It Something I Said?,Valerie Block,1998.0,Soho Press,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,"Tells the story of a romance that begins with an absurd meeting
between Barry, a food product manager who hasn&#39;t had a date in a
year, and Justine, an ambitious lawyer at a hotshot New York mergers
and acquisitions firm",en,Fiction,chicago,illinois,usa
5434,46021,246513,"virginia beach, virginia, usa",23.0,1569471096,8,Was It Something I Said?,Valerie Block,1998.0,Soho Press,http://images.amazon.com/images/P/1569471096.01.MZZZZZZZ.jpg,"Tells the story of a romance that begins with an absurd meeting
between Barry, a food product manager who hasn&#39;t had a date in a
year, and Justine, an ambitious lawyer at a hotshot New York mergers
and acquisitions firm",en,Fiction,virginia beach,virginia,usa
5435,46022,422,"edmonton, alberta, canada",23.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,edmonton,alberta,canada
5436,46023,6604,"vallejo, california, usa",48.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,vallejo,california,usa
5437,46024,11676,"n/a, n/a, n/a",34.74389988072476,0316168815,1,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,,,
5438,46025,13552,"cordova, tennessee, usa",32.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,cordova,tennessee,usa
5439,46026,15497,"fresno, california, usa",38.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,fresno,california,usa
5440,46027,22121,"edinburgh, scotland, united kingdom",33.0,0316168815,7,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,edinburgh,scotland,united kingdom
5441,46028,22968,"stamford, connecticut, usa",42.0,0316168815,9,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,stamford,connecticut,usa
5442,46029,31611,"west end, north carolina, usa",44.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,west end,north carolina,usa
5443,46030,31677,"cambridge, massachusetts, usa",36.0,0316168815,8,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,cambridge,massachusetts,usa
5444,46031,37790,"oshawa, ontario, canada",34.74389988072476,0316168815,5,The Lovely Bones,Alice Sebold,2004.0,Back Bay Books,http://images.amazon.com/images/P/0316168815.01.MZZZZZZZ.jpg,"The spirit of fourteen-year-old Susie Salmon describes her murder, her
surprise at her new home in heaven, and her witness to her
family&#39;s grief, efforts to find the killer, and attempts to come
to terms with what has happened.",en,Fiction,oshawa,ontario,canada
5445,46115,424,"portland, oregon, usa",29.0,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,portland,oregon,usa
5446,46116,8734,"chula vista, california, usa",34.74389988072476,014023828X,7,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,chula vista,california,usa
5447,46117,11676,"n/a, n/a, n/a",34.74389988072476,014023828X,10,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,,,
5448,46118,14176,"mattoon, illinois, usa",57.0,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,mattoon,illinois,usa
5449,46119,14521,"providence, rhode island, usa",34.74389988072476,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,providence,rhode island,usa
5450,46120,31846,"phoenix, , usa",34.74389988072476,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,phoenix,,usa
5451,46121,35859,"duluth, minnesota, usa",34.74389988072476,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,duluth,minnesota,usa
5452,46122,54740,"newark, delaware, usa",34.0,014023828X,8,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,newark,delaware,usa
5453,46123,62009,"cambridge, massachusetts, usa",34.74389988072476,014023828X,9,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,cambridge,massachusetts,usa
5454,46124,78834,"honolulu, hawaii, usa",28.0,014023828X,10,The Tortilla Curtain,T. Coraghessan Boyle,1996.0,Penguin Books,http://images.amazon.com/images/P/014023828X.01.MZZZZZZZ.jpg,9,9,9,honolulu,hawaii,usa
5455,46155,424,"portland, oregon, usa",29.0,0316314927,5,Sarah Conley,Ellen Gilchrist,1998.0,Back Bay Books,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,"A New York City magazine editor and novelist returns home to the South
when her closest childhood friend falls ill--and finds herself forced
to choose between pursuing her career and rekindling her relationship
with the man she has long ...",en,Fiction,portland,oregon,usa
5456,46156,82942,"lake forest, california, usa",34.74389988072476,0316314927,4,Sarah Conley,Ellen Gilchrist,1998.0,Back Bay Books,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,"A New York City magazine editor and novelist returns home to the South
when her closest childhood friend falls ill--and finds herself forced
to choose between pursuing her career and rekindling her relationship
with the man she has long ...",en,Fiction,lake forest,california,usa
5457,46157,198699,"dow city, iowa, usa",49.0,0316314927,8,Sarah Conley,Ellen Gilchrist,1998.0,Back Bay Books,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,"A New York City magazine editor and novelist returns home to the South
when her closest childhood friend falls ill--and finds herself forced
to choose between pursuing her career and rekindling her relationship
with the man she has long ...",en,Fiction,dow city,iowa,usa
5458,46158,424,"portland, oregon, usa",29.0,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,portland,oregon,usa
5459,46159,1131,"berkeley, ,",22.0,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,berkeley,",",
5460,46160,2375,"norfolk, virginia, usa",20.0,0345424719,7,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,norfolk,virginia,usa
5461,46161,4017,"new orleans, louisiana, usa",48.0,0345424719,10,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,new orleans,louisiana,usa
5462,46162,6238,"silsden, keighley, west yorkshire, united kingdom",38.0,0345424719,10,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,silsden,keighley,"west yorkshire, united kingdom"
5463,46163,7105,"chertsey, england, united kingdom",34.74389988072476,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,chertsey,england,united kingdom
5464,46164,7125,"apo, ae, usa",28.0,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,apo,ae,usa
5465,46165,7864,"klang, selangor, malaysia",17.0,0345424719,5,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,klang,selangor,malaysia
5466,46166,8253,"tulsa, oklahoma, usa",26.0,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,tulsa,oklahoma,usa
5467,46167,11676,"n/a, n/a, n/a",34.74389988072476,0345424719,8,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,"Chronicles the life of a complex, abrasive woman born in the shadow of
her siblings&#39; deaths and her parents&#39; adultery, who only finds
love after motherhood and widowhood",en,Fiction,,,
5468,46303,424,"portland, oregon, usa",29.0,0375414746,6,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,portland,oregon,usa
5469,46304,13995,"adelaide, south australia, australia",34.74389988072476,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,adelaide,south australia,australia
5470,46305,18155,"sydney, new south wales, australia",26.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,sydney,new south wales,australia
5471,46306,56391,"tijeras, nm, usa",40.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,tijeras,nm,usa
5472,46307,187145,"grapeview, washington, usa",65.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,grapeview,washington,usa
5473,46308,188772,"fort wayne, indiana, usa",34.74389988072476,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,fort wayne,indiana,usa
5474,46309,236749,"ashburn, virginia, usa",40.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,ashburn,virginia,usa
5475,46310,258550,"new orleans, louisiana, usa",38.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,new orleans,louisiana,usa
5476,46311,270180,"cleveland, ohio, usa",35.0,0375414746,8,The Clearing,TIM GAUTREAUX,2003.0,Knopf,http://images.amazon.com/images/P/0375414746.01.MZZZZZZZ.jpg,9,9,9,cleveland,ohio,usa
5477,46312,424,"portland, oregon, usa",29.0,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,portland,oregon,usa
5478,46313,1075,"hurst, texas, usa",49.0,0375726403,7,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,hurst,texas,usa
5479,46314,2891,"beaverton, oregon, usa",34.74389988072476,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,beaverton,oregon,usa
5480,46315,2933,"seattle, washington, usa",34.74389988072476,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,seattle,washington,usa
5481,46316,3363,"knoxville, tennessee, usa",29.0,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,knoxville,tennessee,usa
5482,46317,5903,"vienna, vienna, austria",25.0,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,vienna,vienna,austria
5483,46318,6242,"calgary, alberta, canada",34.74389988072476,0375726403,7,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,calgary,alberta,canada
5484,46319,7078,"brookline, new hampshire, usa",34.74389988072476,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,brookline,new hampshire,usa
5485,46320,7346,"sunnyvale, california, usa",49.0,0375726403,8,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,sunnyvale,california,usa
5486,46321,8253,"tulsa, oklahoma, usa",26.0,0375726403,7,Empire Falls,Richard Russo,2002.0,Vintage Books USA,http://images.amazon.com/images/P/0375726403.01.MZZZZZZZ.jpg,"Whiting, the heir to a faded logging and textile legacy, in this
evocative novel by the author of Nobody&#39;s Fool. Reader&#39;s Guide
available. Reprint. 150,000 first printing.",en,Fiction,tulsa,oklahoma,usa
5487,46633,424,"portland, oregon, usa",29.0,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,portland,oregon,usa
5488,46634,2891,"beaverton, oregon, usa",34.74389988072476,0385503857,9,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,beaverton,oregon,usa
5489,46635,5903,"vienna, vienna, austria",25.0,0385503857,9,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,vienna,vienna,austria
5490,46636,11676,"n/a, n/a, n/a",34.74389988072476,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,,,
5491,46637,13256,"malden, massachusetts, usa",38.0,0385503857,9,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,malden,massachusetts,usa
5492,46638,13273,"harrisburg, pennsylvania, usa",34.74389988072476,0385503857,10,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,harrisburg,pennsylvania,usa
5493,46639,14422,"apple valley, minnesota, usa",34.74389988072476,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,apple valley,minnesota,usa
5494,46640,16106,"albany, california, usa",44.0,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,albany,california,usa
5495,46641,31315,"henryville, indiana, usa",34.0,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,henryville,indiana,usa
5496,46642,34864,"belfort, franche-comté, france",39.0,0385503857,8,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,http://images.amazon.com/images/P/0385503857.01.MZZZZZZZ.jpg,9,9,9,belfort,franche-comté,france
5497,46721,424,"portland, oregon, usa",29.0,0425156842,7,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,portland,oregon,usa
5498,46722,5710,"austin, texas, usa",28.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,austin,texas,usa
5499,46723,7915,"st. paul, minnesota, usa",34.74389988072476,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,st. paul,minnesota,usa
5500,46724,17667,"iowa city, iowa, usa",33.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,iowa city,iowa,usa
5501,46725,20115,"lansdale, pennsylvania, usa",32.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,lansdale,pennsylvania,usa
5502,46726,26057,"halifax, nova scotia, canada",18.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,halifax,nova scotia,canada
5503,46727,31008,"london, england, united kingdom",29.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,london,england,united kingdom
5504,46728,37712,"cincinnati, ohio, usa",23.0,0425156842,10,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,cincinnati,ohio,usa
5505,46729,49299,"reston, virginia, usa",30.0,0425156842,8,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,reston,virginia,usa
5506,46730,51983,"n/a, n/a, usa",34.74389988072476,0425156842,10,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,1997.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425156842.01.MZZZZZZZ.jpg,"A novel about the history of philosophy chronicles the story of a
teenaged girl who discovers a mysterious letter in her mailbox and
embarks on a journey of philosophical discovery, taking her from
Socrates to Sartre and beyond. Reprint.",en,Fiction,,,usa
5507,46750,424,"portland, oregon, usa",29.0,0440226104,8,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,portland,oregon,usa
5508,46751,3543,"elgin, texas, usa",37.0,0440226104,10,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,elgin,texas,usa
5509,46752,6975,"victoria, british columbia, canada",34.74389988072476,0440226104,8,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,victoria,british columbia,canada
5510,46753,7158,"omaha, nebraska, usa",30.0,0440226104,7,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,omaha,nebraska,usa
5511,46754,8362,"los angeles, california, usa",28.0,0440226104,8,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,los angeles,california,usa
5512,46755,10314,"beaverton, oregon, usa",34.74389988072476,0440226104,8,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,beaverton,oregon,usa
5513,46756,11120,"kerava, uusimaa, finland",58.0,0440226104,8,Black and Blue,ANNA QUINDLEN,1999.0,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,9,9,9,kerava,uusimaa,finland
